time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,10.529622831714756,11.379118626072769,25.429750834390138,0.24192376253660886,6.188383652638098,0.0,0.7416964029455233,2.302516363466977,5.570063849402483,0.13146478092638061,-0.03890810441801921,0.0,429.1428838256573,430.22075251048943,429.6963179596429,428.1302018750827
4.199999999999998,10.575894951649174,11.52170630393798,25.764305703636794,0.25001711189763043,6.186079683232332,0.0,0.8008866512808467,2.4510020314636143,5.5812716284511055,0.14097689002986294,-0.03740142743718372,0.0,448.98794832701736,449.10949377340273,448.8093600254095,449.5973878185174
4.259999999999997,10.625869093482258,11.673620130770487,26.100573331395218,0.2587795156816215,6.1840523048112335,0.0,0.8650684786851658,2.613427867901636,5.626917247808022,0.15460726586285867,-0.027400873399295565,0.0,460.0030270818793,460.79399064342215,461.51921305449133,462.6129060559362
4.319999999999996,10.679607172553686,11.835119971379362,26.438332541200957,0.26762525504167023,6.182115041800614,0.0,0.9263234497157727,2.770571610311935,5.631187129320186,0.12652147705464176,-0.04449387854580379,0.0,449.35739710748624,447.9688886576054,451.6037880050956,449.3516945407307
4.379999999999995,10.73690184634933,12.005782108361903,26.774826224734223,0.2749882034527511,6.179839325751107,0.0,0.9836918199223285,2.9186963555350336,5.585042836966135,0.11375470390402016,-0.02727243181664328,0.0,433.4663216145511,434.91066686069007,434.38866487157406,433.3304583895039
4.439999999999993,10.797458623164646,12.18487506215129,27.106535161944876,0.2817301447206759,6.177988072923187,0.0,1.035019653571894,3.0515682091454432,5.4720899774766805,0.10943476730442889,-0.03920228663433981,0.0,412.20760153428404,411.1513060197067,411.18346304149213,410.81281462645074
4.499999999999992,10.861546497951567,12.37313747487158,27.435276919158827,0.2881583369661582,6.17570573335373,0.0,1.1014057214966915,3.224233012499317,5.485395304633849,0.10209539286612725,-0.035808914692022506,0.0,454.50836349282974,454.7796405411549,453.4271589570737,452.8468423554675
4.559999999999991,10.929847964876647,12.572358774694527,27.76646381965315,0.29410302142372213,6.173683375235333,0.0,1.1754304378854235,3.4167651916143127,5.553272108104554,0.09223901235610873,-0.02980161980277141,0.0,472.0835489375978,472.5465583906318,472.9934245226706,472.2413537191281
4.6199999999999894,11.002482976186373,12.782843719648938,28.100420245885193,0.29978265238496604,6.172004675552968,0.0,1.2458324856555631,3.599664031881332,5.577960007479185,0.09910702636559747,-0.024561136258462887,0.0,460.19566352277536,460.6102002381926,460.6778870467549,461.22798441782794
4.679999999999988,11.079332458055683,13.004288739320787,28.435503797237665,0.3055604795613043,6.171145547488708,0.0,1.315854624676547,3.782119923933841,5.590889799861982,0.08998912708815086,0.000803639444484883,0.0,457.1781175270603,459.19517735093905,458.7790362649492,458.06191487021243
4.739999999999987,11.160520758076517,13.237108840703495,28.772425576918266,0.3104197406198699,6.171198708041846,0.0,1.390322280966816,3.9787289512350377,5.639040140400689,0.04899937909661262,0.0010502568183293425,0.0,470.89807622944255,470.9171374526367,472.27486862234474,469.1063359906058
4.799999999999986,11.24616662586436,13.481770958974147,29.11216837945695,0.3134405783923899,6.171623199449645,0.0,1.4644192191750391,4.176619722076926,5.6850170344641064,0.05291448348741847,0.0170035951816872,0.0,471.49415002947353,472.72526157179266,471.1120475511123,471.41617693462746
4.859999999999984,11.336110681927051,13.737974057191707,29.453535826052015,0.3161842332632654,6.172681515102877,0.0,1.5335471731787158,4.363475461454607,5.693421157849987,0.024747964433740506,0.018879201539022495,0.0,461.0133896435573,461.1615177796904,462.42505396559943,460.2014341342818
4.919999999999983,11.429825139797172,14.004412555428946,29.79237689197445,0.31773221027312903,6.173646264008383,0.0,1.590185155148734,4.5178262852650946,5.601478226450211,0.027823800497809168,0.009791049161469572,0.0,429.2513188031725,428.4790975580948,428.24033789879195,428.50211868957075
4.979999999999982,11.527181996043586,14.280850455659717,30.12797149865812,0.31945646722932874,6.173862467210665,0.0,1.6549487193276344,4.696659186000923,5.584733313728179,0.030505052073086725,-0.013163942372708798,0.0,453.9125331938105,452.066130159979,454.04522471733935,454.2605497889626
5.0399999999999805,11.62805822736569,14.566976987731088,30.459428370129512,0.3209100473925952,6.172814914077534,0.0,1.7076761033915715,4.840944389351609,5.464172755880592,0.007109293702085889,-0.02784526602065506,0.0,419.5179742943789,418.240903278007,419.66684854216413,417.6306949796968
